1.23,-11.80,1.39,-0.79,-0.79,935.91,0.00,19.37,2298.00,2298.50,1
1.24,-11.35,1.38,-0.82,-0.79,932.86,0.00,19.36,2297.00,2298.00,1
1.27,-9.83,1.37,-0.79,-0.79,935.91,0.00,19.35,2284.00,2297.50,1
1.28,-8.54,1.39,-0.79,-0.79,935.91,0.00,19.34,2298.00,2297.50,1
1.25,-8.62,1.37,-0.79,-0.79,935.91,0.00,19.34,2281.00,2297.50,1
1.22,-9.40,1.32,-0.85,-0.79,929.81,0.00,19.34,2299.00,2297.50,1
1.17,-10.11,1.27,-0.82,-0.81,932.86,0.00,19.34,2299.00,2298.00,1
1.14,-10.91,1.24,-0.76,-0.79,938.96,0.00,19.36,2293.00,2297.50,1
1.13,-10.58,1.23,-0.79,-0.79,935.91,0.00,19.35,2297.00,2297.00,1
1.12,-9.84,1.24,-0.76,-0.79,938.96,0.00,19.33,2297.00,2297.00,1
1.12,-10.26,1.26,-0.76,-0.79,938.96,0.00,19.33,2297.00,2297.00,1
1.13,-10.41,1.28,-0.76,-0.79,938.96,0.00,19.33,2293.00,2297.00,1
1.16,-9.80,1.28,-0.85,-0.79,929.81,0.00,19.32,2297.00,2297.00,1
1.18,-9.06,1.28,-0.76,-0.78,938.96,0.00,19.29,2297.00,2297.00,1
1.20,-8.84,1.25,-0.76,-0.76,938.96,0.00,19.30,2296.00,2297.00,1
1.24,-8.19,1.21,-0.85,-0.76,929.81,0.00,19.31,2297.00,2297.00,1
1.28,-7.63,1.18,-0.79,-0.76,935.91,0.00,19.31,2315.00,2297.00,1
1.29,-6.10,1.16,-0.79,-0.78,935.91,0.00,19.28,2296.00,2297.00,1
1.27,-6.28,1.15,-0.85,-0.78,929.81,0.00,19.28,2296.00,2297.00,1
1.24,-6.57,1.16,-0.85,-0.79,929.81,0.00,19.27,2295.00,2296.50,1
1.20,-7.05,1.18,-0.85,-0.82,929.81,0.00,19.25,2299.00,2296.50,1
1.19,-6.09,1.19,-0.85,-0.85,929.81,0.00,19.27,2299.00,2297.00,1
